,Customer ID,Gender,Age,Married,Number of Dependents,City,Population,Satisfaction Score,Quarter,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
5342,1728-BQDMA,Male,55.0,No,0.0,Tupman,236,5.0,Q3,0.0,51.0,Offer B,Yes,45.92,Yes,Yes,Fiber Optic,12.0,nan,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,83.4,4149.45,29.76,30.0,nan,nan,0
5343,2823-LKABH,nan,73.0,No,nan,Artesia,nan,nan,nan,0.0,71.0,nan,No,nan,No,Yes,DSL,nan,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.45,3985.35,0.0,0.0,0.0,3985.35,0
5344,4912-PIGUY,Male,61.0,No,0.0,Rowland Heights,46342,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
5345,5158-RIVOP,Female,nan,Yes,1.0,Elverta,6197,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
5346,3976-BWUCK,Male,52.0,nan,nan,Fullerton,46105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
5347,9121-PHQSR,Male,62.0,No,0.0,Woodacre,1449,nan,nan,0.0,22.0,None,No,0.0,No,Yes,DSL,19.0,No,No,Yes,nan,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,56.75,1304.85,0.0,0.0,0.0,1304.85,0
5348,1157-BQCUW,Female,80.0,No,0.0,Bradley,1363,2.0,Q3,0.0,1.0,None,Yes,47.97,No,Yes,Fiber Optic,8.0,nan,No,No,nan,No,No,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,70.15,0.0,0.0,47.97,118.12,nan
5349,6813-GZQCG,Female,46.0,Yes,1.0,Durham,nan,3.0,Q3,6.0,10.0,Offer D,Yes,19.05,No,No,nan,0.0,No,No,No,nan,No,No,No,No,nan,Yes,Bank Withdrawal,nan,196.75,0.0,0.0,190.5,387.25,0
5350,9974-JFBHQ,nan,nan,nan,nan,Lafayette,23996,1.0,Q3,0.0,2.0,Offer E,Yes,nan,No,nan,Cable,26.0,No,Yes,No,No,No,No,No,nan,Month-to-Month,Yes,Credit Card,49.6,114.7,0.0,0.0,42.56,157.26,nan
5351,9281-OFDMF,nan,nan,nan,nan,Valley Springs,11266,2.0,nan,9.0,60.0,Offer B,Yes,47.4,No,Yes,Cable,29.0,No,Yes,No,No,Yes,Yes,Yes,Yes,nan,Yes,Bank Withdrawal,94.4,5610.25,0.0,0.0,2844.0,8454.25,nan
5352,3097-FQTVJ,Female,40.0,nan,1.0,Ferndale,2965,3.0,Q3,5.0,29.0,Offer C,Yes,34.44,nan,No,None,0.0,No,No,No,No,No,nan,No,No,Two Year,No,Credit Card,20.2,nan,0.0,nan,998.76,1557.56,0
5353,8563-IIOXK,Female,30.0,No,0.0,nan,nan,4.0,Q3,0.0,26.0,Offer C,nan,35.75,No,Yes,Cable,71.0,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,nan,1553.2,0.0,0.0,929.5,2482.7,0
5354,3347-YJZZE,nan,nan,nan,nan,nan,nan,3.0,Q3,5.0,72.0,Offer A,No,nan,nan,Yes,nan,30.0,Yes,Yes,nan,Yes,Yes,Yes,nan,Yes,Two Year,Yes,Credit Card,nan,4784.45,0.0,0.0,0.0,4784.45,nan
5355,9700-ZCLOT,Female,78.0,Yes,0.0,Northridge,25751,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
5356,5325-UWTWJ,nan,nan,nan,nan,Los Angeles,38415,nan,Q3,0.0,1.0,None,nan,48.22,No,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,nan,Credit Card,46.3,46.3,0.0,0.0,48.22,nan,4
5357,4291-YZODP,nan,47.0,Yes,0.0,Spring Valley,56100,1.0,Q3,nan,33.0,None,Yes,15.66,No,nan,Fiber Optic,24.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,nan,Yes,Bank Withdrawal,103.75,3361.05,0.0,100.0,516.78,3977.83,3
5358,5268-DSMNQ,Female,51.0,nan,0.0,Auburn,24944,nan,Q3,nan,67.0,None,Yes,22.83,Yes,Yes,nan,22.0,Yes,nan,Yes,nan,No,No,No,Yes,Two Year,No,Credit Card,65.65,4322.85,0.0,0.0,1529.61,5852.46,nan
5359,9318-NKNFC,nan,nan,nan,nan,nan,66,4.0,nan,0.0,21.0,nan,Yes,nan,nan,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,nan,402.85,0.0,nan,690.69,nan,0
5360,3902-FOIGH,Female,21.0,Yes,0.0,San Diego,4258,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5361,1474-JUWSM,Female,59.0,No,0.0,Angels Camp,4264,5.0,Q3,0.0,41.0,Offer B,No,0.0,No,Yes,nan,nan,No,Yes,nan,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.35,1677.85,0.0,nan,0.0,1677.85,nan
5362,9769-TSBZE,Male,66.0,Yes,nan,Elverta,6197,nan,Q3,nan,61.0,nan,Yes,26.55,nan,Yes,Fiber Optic,nan,No,Yes,No,nan,No,No,No,Yes,nan,Yes,Bank Withdrawal,82.15,4904.85,0.0,0.0,1619.55,6524.4000000000015,0
5363,2801-NISEI,nan,24.0,No,0.0,nan,nan,4.0,Q3,0.0,nan,Offer B,Yes,25.91,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.45,1336.35,0.0,nan,1580.51,nan,0
5364,8465-SBRXP,nan,nan,nan,nan,Susanville,19440,3.0,Q3,0.0,66.0,None,No,0.0,No,Yes,Cable,15.0,No,No,No,nan,nan,No,No,Yes,One Year,No,nan,29.45,1983.15,0.0,nan,nan,1983.15,0
5365,9802-CAQUT,nan,48.0,No,0.0,Strathmore,5689,3.0,Q3,0.0,11.0,None,Yes,15.6,Yes,Yes,Fiber Optic,4.0,nan,nan,No,No,No,No,nan,nan,Month-to-Month,Yes,Bank Withdrawal,76.5,837.95,nan,0.0,171.6,1009.55,nan
5366,1422-DGUBX,Female,78.0,No,0.0,Applegate,1526,3.0,Q3,nan,2.0,Offer E,nan,5.49,nan,Yes,Fiber Optic,25.0,No,No,No,No,Yes,No,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,187.45,0.0,0.0,nan,198.43,2
5367,0823-HSCDJ,nan,57.0,No,2.0,Ventura,27381,4.0,Q3,0.0,66.0,nan,Yes,20.63,nan,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,nan,1357.1,17.14,0.0,1361.58,nan,0
5368,8313-KTIHG,Male,24.0,No,0.0,Olema,248,3.0,Q3,nan,68.0,Offer A,Yes,21.74,Yes,nan,Fiber Optic,73.0,No,Yes,nan,nan,Yes,Yes,Yes,Yes,nan,No,Bank Withdrawal,108.45,7176.55,9.68,0.0,1478.32,nan,1
5369,8908-SLFCJ,Male,56.0,Yes,0.0,nan,25340,4.0,Q3,9.0,22.0,None,Yes,nan,No,Yes,Fiber Optic,nan,No,No,Yes,No,nan,No,No,Yes,Month-to-Month,nan,Bank Withdrawal,87.0,nan,0.0,0.0,1070.96,2921.61,0
5370,1092-WPIVQ,Male,68.0,nan,nan,nan,nan,nan,Q3,3.0,24.0,None,No,0.0,nan,Yes,Cable,28.0,No,No,Yes,Yes,No,No,No,Yes,Two Year,nan,Credit Card,34.25,828.2,0.0,0.0,0.0,828.2,0
5371,6941-KXRRV,Female,22.0,Yes,nan,Pioneer,5501,5.0,Q3,9.0,nan,Offer A,Yes,37.57,Yes,Yes,DSL,85.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,nan,89.9,6342.7,0.0,150.0,2667.47,9160.17,nan
5372,1569-TTNYJ,Male,nan,nan,0.0,Hayward,27311,5.0,Q3,6.0,71.0,Offer A,Yes,28.02,No,Yes,DSL,27.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,nan,79.1,nan,0.0,0.0,1989.42,7554.27,0
5373,9788-YTFGE,Female,nan,No,0.0,San Jose,45257,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5374,2302-OUZXB,Female,75.0,nan,0.0,nan,303,1.0,Q3,0.0,38.0,Offer C,Yes,47.39,Yes,Yes,Fiber Optic,2.0,No,No,No,nan,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,3734.25,0.0,0.0,1800.82,5535.07,2
5375,4086-WITJG,Female,40.0,No,0.0,nan,nan,nan,Q3,0.0,63.0,Offer B,Yes,19.01,Yes,Yes,Fiber Optic,nan,No,nan,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.85,7002.95,0.0,0.0,1197.63,8200.58,0
5376,6131-IUNXN,Male,61.0,nan,1.0,nan,nan,3.0,Q3,0.0,23.0,None,No,0.0,No,nan,DSL,19.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.65,947.4,0.0,0.0,0.0,nan,nan
5377,6088-BXMRG,Male,21.0,No,0.0,Petaluma,nan,3.0,Q3,0.0,33.0,None,Yes,14.48,No,No,nan,0.0,No,No,No,No,No,nan,No,No,Two Year,No,Credit Card,20.35,689.75,0.0,0.0,477.84,1167.59,nan
5378,5014-GSOUQ,Female,42.0,nan,2.0,nan,42239,4.0,Q3,1.0,37.0,None,nan,31.83,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,26.45,911.6,0.0,0.0,1177.71,2089.31,0
5379,5797-APWZC,nan,45.0,No,0.0,El Dorado,4097,nan,nan,0.0,3.0,None,Yes,25.96,No,Yes,DSL,7.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,nan,196.15,0.0,0.0,77.88,274.03,2
5380,9546-KDTRB,nan,63.0,Yes,0.0,Torrance,31678,3.0,nan,1.0,44.0,None,No,0.0,No,Yes,Cable,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.3,2390.45,0.0,0.0,0.0,2390.45,nan
5381,1518-VOWAV,Male,28.0,nan,nan,nan,74232,4.0,Q3,0.0,nan,nan,Yes,21.84,nan,Yes,Fiber Optic,41.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,96.1,3646.8,0.0,0.0,808.08,4454.88,nan
5382,8943-URTMR,Male,41.0,No,0.0,Planada,4150,1.0,nan,0.0,nan,None,nan,34.88,Yes,Yes,Fiber Optic,8.0,No,No,nan,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,2362.1,0.0,0.0,872.0000000000001,3234.1,nan
5383,7517-SAWMO,nan,48.0,No,0.0,Cutler,5519,4.0,Q3,nan,20.0,nan,Yes,30.52,No,Yes,Fiber Optic,21.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,nan,nan,nan,nan,610.4,2481.55,0
5384,9574-RKJIF,Male,58.0,Yes,3.0,San Francisco,28998,4.0,Q3,4.0,44.0,None,Yes,46.54,No,Yes,nan,52.0,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.9,2549.1,0.0,nan,2047.76,4726.86,0
5385,2195-ZRVAX,Male,28.0,Yes,nan,Los Angeles,55668,nan,Q3,nan,66.0,None,Yes,nan,Yes,Yes,Fiber Optic,41.0,nan,Yes,Yes,Yes,Yes,Yes,nan,Yes,One Year,No,Bank Withdrawal,115.8,7942.15,0.0,0.0,2888.82,10830.97,0
5386,3209-ZPKFI,Male,39.0,Yes,3.0,Sacramento,8403,nan,Q3,8.0,12.0,Offer D,Yes,9.58,No,nan,Cable,57.0,Yes,No,nan,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.2,571.15,0.0,80.0,114.96,766.11,0
5387,7605-SNLQG,Male,34.0,No,0.0,Rio Nido,nan,nan,Q3,nan,60.0,nan,Yes,7.1,Yes,Yes,Fiber Optic,10.0,No,nan,Yes,No,Yes,No,nan,nan,Two Year,Yes,Bank Withdrawal,89.55,5231.2,0.0,nan,426.0,5657.2,0
5388,7658-UYUQS,Female,43.0,No,0.0,Sylmar,81986,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
5389,8809-XKHMD,Female,79.0,Yes,1.0,Randsburg,nan,3.0,Q3,nan,14.0,None,Yes,14.39,Yes,Yes,Fiber Optic,30.0,nan,nan,No,No,Yes,Yes,nan,Yes,Two Year,Yes,Bank Withdrawal,95.8,1346.3,0.0,0.0,201.46,1547.76,0
5390,0036-IHMOT,Female,25.0,Yes,3.0,Lookout,386,nan,Q3,2.0,41.0,nan,Yes,nan,No,Yes,Fiber Optic,59.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,nan,Bank Withdrawal,94.9,nan,0.0,nan,nan,5618.79,nan
5391,3878-AVSOQ,Male,62.0,nan,0.0,nan,30751,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5392,8042-JVNFH,nan,nan,nan,nan,Torrance,17058,4.0,Q3,nan,2.0,Offer E,Yes,42.55,nan,Yes,DSL,53.0,Yes,Yes,No,Yes,No,No,No,nan,Two Year,No,Mailed Check,59.5,130.5,0.0,nan,85.1,215.6,0
5393,1848-LBZHY,Female,44.0,No,nan,Bass Lake,613,nan,Q3,0.0,14.0,Offer D,Yes,44.14,No,Yes,DSL,24.0,No,No,Yes,nan,Yes,No,No,nan,Month-to-Month,Yes,Credit Card,59.8,824.85,0.0,0.0,617.96,1442.81,nan
5394,6217-TOWGS,Male,61.0,Yes,0.0,Rancho Cucamonga,23079,2.0,Q3,1.0,nan,None,No,0.0,No,Yes,DSL,13.0,No,Yes,Yes,Yes,Yes,nan,Yes,Yes,One Year,Yes,Bank Withdrawal,60.45,3184.25,0.0,0.0,0.0,3184.25,nan
5395,3027-YNWZU,nan,78.0,Yes,0.0,Santa Barbara,10986,5.0,Q3,7.0,nan,Offer E,Yes,25.57,No,Yes,Cable,12.0,No,No,Yes,Yes,No,Yes,Yes,Yes,nan,Yes,Credit Card,64.4,581.7,0.0,0.0,nan,786.26,0
5396,3038-PQIUY,nan,41.0,Yes,0.0,Cardiff By The Sea,10375,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
5397,5546-BYZSM,Male,22.0,Yes,0.0,Grover Beach,13106,nan,nan,nan,nan,None,Yes,38.41,No,No,None,0.0,No,nan,No,No,No,No,No,No,One Year,No,Credit Card,20.2,nan,0.0,0.0,76.82,111.57,0
5398,5178-LMXOP,Male,44.0,Yes,3.0,Arcadia,30028,4.0,nan,7.0,12.0,Offer D,Yes,nan,No,No,None,0.0,No,No,No,No,No,No,No,nan,nan,No,Credit Card,19.7,258.35,0.0,0.0,nan,314.87,0
5399,6156-UZDLF,nan,nan,nan,nan,San Dimas,33878,3.0,Q3,0.0,35.0,Offer C,Yes,25.04,Yes,Yes,Fiber Optic,21.0,nan,No,No,nan,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,2636.05,0.0,0.0,876.4,3512.4500000000007,5
5400,7305-ZWMAJ,Female,31.0,Yes,2.0,Elk Grove,47065,nan,Q3,7.0,52.0,nan,Yes,7.99,No,Yes,Fiber Optic,19.0,Yes,nan,Yes,No,Yes,Yes,Yes,Yes,nan,No,Bank Withdrawal,100.3,5244.45,0.0,0.0,415.48,5659.93,0
5401,7951-VRDVK,nan,nan,No,0.0,Standish,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5402,9786-IJYDL,Female,33.0,nan,0.0,Friant,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5403,3244-CQPHU,Male,59.0,nan,0.0,Ravendale,61,4.0,Q3,0.0,nan,None,Yes,17.83,Yes,nan,Fiber Optic,nan,No,No,No,No,Yes,nan,No,Yes,Month-to-Month,nan,Bank Withdrawal,84.9,3369.05,0.0,nan,713.1999999999998,4082.25,0
5404,0434-CSFON,nan,33.0,Yes,0.0,Garden Valley,2536,4.0,Q3,2.0,23.0,Offer D,Yes,22.17,Yes,Yes,Fiber Optic,nan,No,No,Yes,nan,No,Yes,Yes,Yes,nan,No,Credit Card,90.15,nan,0.0,0.0,509.91,2554.86,0
5405,7164-BPTUT,Male,nan,nan,1.0,Marysville,38091,nan,Q3,0.0,62.0,Offer B,Yes,17.56,Yes,No,None,0.0,nan,No,No,No,No,No,No,nan,Two Year,nan,Credit Card,24.4,nan,nan,0.0,1088.72,2501.7200000000007,0
5406,9571-EDEBV,Male,64.0,No,0.0,La Mesa,24005,3.0,Q3,0.0,39.0,Offer C,Yes,36.17,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,nan,No,nan,Month-to-Month,nan,nan,75.25,3017.65,0.0,0.0,1410.63,4428.280000000002,nan
5407,3936-QQFLL,Female,26.0,Yes,2.0,nan,39062,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5408,1984-GPTEH,Male,28.0,No,0.0,Mt Baldy,47,3.0,Q3,0.0,nan,None,Yes,30.07,No,Yes,DSL,69.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,0.0,0.0,721.6800000000002,2070.1800000000007,0
5409,2030-BTZRO,Male,26.0,No,0.0,nan,nan,3.0,Q3,0.0,37.0,Offer C,Yes,38.72,Yes,Yes,Fiber Optic,59.0,nan,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,nan,104.5,3778.0,0.0,0.0,1432.64,5210.6399999999985,0
5410,0876-WDUUZ,nan,nan,nan,nan,Azusa,57775,3.0,Q3,0.0,66.0,None,Yes,32.12,Yes,Yes,DSL,17.0,nan,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,65.7,4378.9,0.0,0.0,nan,6498.82,0
5411,6035-BXTTY,Male,56.0,No,0.0,Los Angeles,44586,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
5412,3339-EAQNV,Male,46.0,No,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
5413,7328-ZJAJO,Female,22.0,Yes,0.0,West Sacramento,19050,4.0,Q3,nan,60.0,None,Yes,34.48,Yes,Yes,Fiber Optic,51.0,No,Yes,nan,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,5985.75,0.0,0.0,2068.8,8054.549999999998,nan
5414,3452-FLHYD,Female,26.0,No,0.0,Cotati,7936,1.0,Q3,0.0,1.0,None,Yes,35.25,No,Yes,Fiber Optic,30.0,No,No,Yes,nan,No,No,No,Yes,nan,Yes,Bank Withdrawal,74.9,74.9,0.0,0.0,35.25,110.15,1
5415,6035-RIIOM,Male,72.0,No,0.0,Valley Village,27453,3.0,Q3,0.0,4.0,None,nan,0.0,nan,Yes,DSL,10.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,nan,50.95,207.35,0.0,0.0,0.0,207.35,0
5416,2908-WGAXL,Female,57.0,Yes,2.0,Tujunga,26753,3.0,Q3,2.0,nan,None,Yes,35.42,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,nan,nan,20.3,31.9,nan,nan,nan,nan,0
5417,1373-ORVIZ,Male,nan,Yes,nan,Tomales,nan,5.0,Q3,6.0,71.0,Offer A,Yes,16.13,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,nan,0.0,0.0,nan,2532.6800000000007,0
5418,8450-UYIBU,Male,25.0,Yes,1.0,Covina,nan,4.0,Q3,1.0,4.0,Offer E,Yes,24.57,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,nan,76.65,0.0,0.0,98.28,174.93,0
5419,3049-SOLAY,Male,22.0,Yes,0.0,Graton,nan,4.0,Q3,8.0,49.0,None,No,0.0,No,Yes,Cable,27.0,No,nan,No,No,Yes,Yes,Yes,Yes,nan,No,Credit Card,49.65,2409.9,0.0,0.0,0.0,2409.9,0
5420,9605-WGJVW,Female,54.0,No,0.0,Whittier,38181,nan,Q3,0.0,26.0,Offer C,Yes,25.4,Yes,Yes,DSL,10.0,Yes,Yes,No,No,Yes,No,nan,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5,1800.05,0.0,nan,660.4,2460.45,nan
5421,6278-FEPBZ,Male,28.0,No,0.0,Redcrest,nan,5.0,Q3,0.0,13.0,Offer D,Yes,33.95,No,Yes,DSL,nan,nan,No,No,Yes,No,nan,Yes,Yes,Month-to-Month,Yes,nan,50.55,610.75,0.0,0.0,441.35,1052.1,nan
5422,6896-SRVYQ,Female,43.0,Yes,1.0,Sheridan,1219,3.0,Q3,nan,65.0,None,Yes,28.46,Yes,Yes,Cable,14.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,nan,Yes,Credit Card,90.45,5957.9,0.0,0.0,nan,nan,nan
5423,3508-VLHCZ,Female,67.0,Yes,0.0,California City,8316,3.0,Q3,1.0,31.0,None,nan,44.26,Yes,nan,Fiber Optic,22.0,No,No,Yes,No,nan,No,No,Yes,One Year,Yes,Bank Withdrawal,nan,2835.5,0.0,0.0,1372.06,4207.56,0
5424,4589-IUAJB,Male,31.0,Yes,0.0,Lancaster,49309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5425,9227-UAQFT,Female,39.0,nan,0.0,Westlake Village,18735,3.0,Q3,0.0,12.0,None,Yes,30.79,No,nan,nan,4.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,nan,505.95,0.0,0.0,369.48,875.4300000000002,nan
5426,1902-XBTFB,Male,37.0,No,0.0,Summerland,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
5427,8374-UULRV,Male,41.0,No,0.0,nan,81986,3.0,nan,0.0,44.0,nan,Yes,1.7,No,nan,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,nan,2958.95,0.0,0.0,74.8,3033.75,nan
5428,1596-OQSPS,nan,nan,nan,nan,nan,41713,3.0,Q3,9.0,24.0,Offer C,Yes,35.8,No,nan,None,0.0,No,nan,No,No,nan,No,No,No,One Year,No,Credit Card,20.1,533.9,0.0,0.0,859.1999999999998,1393.1,0
5429,9885-AIBVB,Female,43.0,Yes,3.0,Tulare,56101,3.0,Q3,3.0,48.0,None,nan,0.0,No,Yes,nan,22.0,Yes,No,Yes,No,No,Yes,nan,Yes,One Year,No,Credit Card,45.0,2196.3,0.0,nan,0.0,2196.3,0
5430,8663-UPDGF,Male,58.0,No,nan,Carmel,13121,1.0,Q3,0.0,1.0,Offer E,Yes,1.28,No,Yes,nan,27.0,No,Yes,nan,No,No,No,No,Yes,Month-to-Month,No,nan,50.8,50.8,nan,0.0,1.28,52.08,1
5431,8062-YBDOE,Female,31.0,Yes,2.0,Point Arena,1352,3.0,Q3,1.0,39.0,None,Yes,5.88,Yes,No,None,0.0,No,No,No,No,No,No,No,nan,One Year,Yes,Credit Card,24.2,914.6,0.0,0.0,229.32,1143.92,0
5432,1285-OKIPP,Female,45.0,No,0.0,Windsor,nan,nan,nan,0.0,67.0,None,Yes,43.3,Yes,No,None,0.0,No,No,No,No,No,nan,No,No,Two Year,Yes,Credit Card,26.1,1759.55,nan,0.0,2901.1,4660.65,0
5433,3727-OWVYD,Female,46.0,Yes,0.0,Yorba Linda,20893,3.0,Q3,1.0,18.0,None,No,0.0,No,Yes,Cable,30.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.05,669.85,0.0,0.0,0.0,669.85,nan
5434,8679-JOEVF,Female,24.0,No,0.0,La Grange,1749,nan,Q3,0.0,42.0,Offer B,nan,nan,No,No,None,0.0,nan,No,No,No,nan,nan,No,No,Two Year,Yes,Bank Withdrawal,20.75,844.45,0.0,0.0,769.02,1613.47,0
5435,0708-SJDIS,Female,28.0,No,0.0,Pollock Pines,8577,3.0,Q3,0.0,11.0,Offer D,Yes,10.06,nan,Yes,Fiber Optic,48.0,nan,No,No,No,No,No,No,Yes,nan,nan,Bank Withdrawal,79.0,929.3,0.0,0.0,110.66,1039.96,0
5436,7530-HDYDS,Male,49.0,Yes,0.0,Waterford,nan,1.0,Q3,0.0,67.0,None,Yes,42.77,Yes,Yes,nan,3.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.7,5293.4,0.0,0.0,2865.59,8158.99,4
5437,2369-UAPKZ,nan,nan,nan,nan,San Diego,51213,nan,Q3,0.0,nan,None,Yes,32.82,No,Yes,Fiber Optic,21.0,No,Yes,No,No,nan,No,No,nan,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0.0,10.0,32.82,118.17,nan
5438,7375-WMVMT,Female,51.0,No,0.0,nan,9423,nan,Q3,nan,33.0,None,Yes,20.29,nan,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,2757.85,0.0,40.0,669.5699999999998,3467.42,4
5439,2800-QQUSO,Female,50.0,Yes,0.0,Newman,8504,nan,Q3,nan,46.0,Offer B,No,0.0,nan,nan,DSL,30.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.55,2062.15,0.0,0.0,0.0,2062.15,0
5440,1309-XGFSN,Male,36.0,Yes,3.0,Boulevard,1509,nan,Q3,nan,22.0,None,Yes,9.05,No,Yes,Fiber Optic,57.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,nan,Credit Card,100.05,2090.25,0.0,0.0,199.1,2289.35,0
